DATE,line_description,bde_order_number,GCAS,GCAS_desc,cell_description,counter_type_description,count
2025-11-24,[Sonos] Handle Assembly 1,P920462683,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-11-06,[Sonos] Handle Assembly 1,P920637802,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,3
2026-01-17,[Sonos] Handle Assembly 1,P920263363,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-12-24,[Sonos] Handle Assembly 1,P920608862,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-09-18,Main Assembly Line A,P920271536,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Hand written error type A,3
2025-11-03,Main Assembly Line A,P920429419,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2026-01-25,Main Assembly Line A,P920676137,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-09-23,[Sonos] Handle Assembly 1,P920250720,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,10
2025-10-27,[Sonos] Handle Assembly 1,P920462683,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,0
2026-01-23,Main Assembly Line A,P920520642,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-25,[Sonos] Handle Assembly 1,P920271536,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2025-11-01,[Sonos] Handle Assembly 2,P920527084,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-10-20,[Sonos] Handle Assembly 1,P920608862,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,1
2025-09-07,[Sonos] Handle Assembly 1,P920535020,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-11-01,[Sonos] Handle Assembly 1,P920456036,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-10-04,[Sonos] Handle Assembly 2,P920079527,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-09-15,[Sonos] Handle Assembly 2,P920456036,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,9
2025-09-15,Main Assembly Line A,P920943760,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-09-13,[Sonos] Handle Assembly 1,P920756928,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2025-12-25,Main Assembly Line A,P920350131,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,9
2025-09-17,Main Assembly Line A,P920684011,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,1
2026-01-26,Main Assembly Line A,P920166108,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2026-01-18,Main Assembly Line A,P920575549,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-11-29,Main Assembly Line A,P920166108,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,5
2025-10-15,Main Assembly Line A,P920803975,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2026-01-19,[Sonos] Handle Assembly 2,P920432409,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-12-06,Main Assembly Line A,P920803975,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-10-06,[Sonos] Handle Assembly 2,P920527084,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-09-02,Main Assembly Line A,P920250720,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-11-11,[Sonos] Handle Assembly 1,P920637802,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,5
2025-09-15,[Sonos] Handle Assembly 1,P920263363,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Hand written error type A,0
2025-10-25,[Sonos] Handle Assembly 2,P920073046,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-10-18,[Sonos] Handle Assembly 2,P920676137,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-10-31,[Sonos] Handle Assembly 1,P920575549,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,9
2025-11-18,[Sonos] Handle Assembly 2,P920637802,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-11-07,[Sonos] Handle Assembly 2,P920943760,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-26,Main Assembly Line A,P920803975,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Hand written error type A,2
2026-01-11,[Sonos] Handle Assembly 1,P920943760,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-12-20,[Sonos] Handle Assembly 1,P920535020,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,1
2025-11-12,[Sonos] Handle Assembly 2,P920575549,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Hand written error type A,2
2025-12-10,[Sonos] Handle Assembly 2,P920926211,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-11-05,[Sonos] Handle Assembly 2,P920413016,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2026-01-12,[Sonos] Handle Assembly 2,P920803975,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,3
2025-09-01,[Sonos] Handle Assembly 2,P920271536,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,10
2025-12-06,Main Assembly Line A,P920803975,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-11-04,Main Assembly Line A,P920432409,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-12-16,Main Assembly Line A,P920606678,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2026-01-15,[Sonos] Handle Assembly 2,P920429419,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2026-01-14,[Sonos] Handle Assembly 2,P920413016,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2026-01-27,Main Assembly Line A,P920263363,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-10-05,[Sonos] Handle Assembly 1,P920943760,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-09-30,[Sonos] Handle Assembly 2,P920432409,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-09-19,[Sonos] Handle Assembly 1,P920637802,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-11-02,Main Assembly Line A,P920606678,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-09-26,[Sonos] Handle Assembly 2,P920429419,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Machine Reject,0
2025-11-29,[Sonos] Handle Assembly 1,P920462683,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,2
2025-11-18,Main Assembly Line A,P920926211,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Hand written error type A,1
2025-09-13,Main Assembly Line A,P920684011,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,2
2025-09-09,[Sonos] Handle Assembly 1,P920527084,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,5
2026-01-16,[Sonos] Handle Assembly 2,P920535020,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-10-09,Main Assembly Line A,P920271536,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2026-01-04,[Sonos] Handle Assembly 2,P920533723,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,2
2025-11-20,[Sonos] Handle Assembly 1,P920413016,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-10-14,Main Assembly Line A,P920271536,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,5
2026-01-14,[Sonos] Handle Assembly 2,P920943760,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-10-27,Main Assembly Line A,P920080764,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-11-17,[Sonos] Handle Assembly 2,P920523899,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-09-22,[Sonos] Handle Assembly 1,P920462683,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-11-30,[Sonos] Handle Assembly 2,P920756928,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2026-01-01,[Sonos] Handle Assembly 1,P920803975,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2025-12-29,[Sonos] Handle Assembly 1,P920943760,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,1
2025-09-19,[Sonos] Handle Assembly 2,P920803975,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-12-12,[Sonos] Handle Assembly 1,P920943760,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2026-01-08,Main Assembly Line A,P920101340,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,0
2025-11-22,[Sonos] Handle Assembly 1,P920429419,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-10-01,Main Assembly Line A,P920079527,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2026-01-10,Main Assembly Line A,P920213101,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-10-28,[Sonos] Handle Assembly 1,P920080764,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Hand written error type A,2
2025-10-05,Main Assembly Line A,P920271536,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Hand written error type A,2
2026-01-28,[Sonos] Handle Assembly 1,P920079527,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,10
2025-12-09,[Sonos] Handle Assembly 1,P920608862,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,9
2025-10-17,[Sonos] Handle Assembly 1,P920456036,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-10-31,Main Assembly Line A,P920429419,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-22,Main Assembly Line A,P920429419,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,5
2025-10-22,[Sonos] Handle Assembly 2,P920432409,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2025-11-07,Main Assembly Line A,P920523899,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,1
2026-01-18,[Sonos] Handle Assembly 2,P920637802,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-11-12,[Sonos] Handle Assembly 1,P920608862,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,9
2026-01-05,Main Assembly Line A,P920608862,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,1
2025-12-14,Main Assembly Line A,P920271536,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,3
2025-12-30,Main Assembly Line A,P920575549,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2025-11-24,[Sonos] Handle Assembly 2,P920684011,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2026-01-14,[Sonos] Handle Assembly 1,P920606678,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-10,Main Assembly Line A,P920079527,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-11-05,[Sonos] Handle Assembly 1,P920606678,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,5
2025-10-26,Main Assembly Line A,P920080764,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,System Log,3
2026-01-24,[Sonos] Handle Assembly 1,P920523899,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-09-08,[Sonos] Handle Assembly 2,P920213101,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,10
2025-09-05,[Sonos] Handle Assembly 1,P920756928,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2025-11-26,[Sonos] Handle Assembly 1,P920926211,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2026-01-22,Main Assembly Line A,P920080764,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-12-05,Main Assembly Line A,P920803975,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,2
2025-11-18,[Sonos] Handle Assembly 1,P920684011,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,6
2026-01-04,[Sonos] Handle Assembly 1,P920079527,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-12-07,[Sonos] Handle Assembly 2,P920943760,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-12-19,Main Assembly Line A,P920271536,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-12-10,[Sonos] Handle Assembly 2,P920756928,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-11-17,[Sonos] Handle Assembly 2,P920943760,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,3
2025-09-04,[Sonos] Handle Assembly 1,P920166108,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-12-01,[Sonos] Handle Assembly 1,P920756928,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,10
2025-11-08,[Sonos] Handle Assembly 2,P920079527,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,5
2026-01-18,Main Assembly Line A,P920523899,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,1
2026-01-27,[Sonos] Handle Assembly 1,P920432409,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-09-02,Main Assembly Line A,P920943760,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,System Log,2
2025-10-21,[Sonos] Handle Assembly 2,P920523899,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,5
2025-09-26,[Sonos] Handle Assembly 2,P920080764,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-25,[Sonos] Handle Assembly 2,P920926211,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,0
2025-11-16,[Sonos] Handle Assembly 1,P920803975,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Hand written error type A,0
2025-12-16,[Sonos] Handle Assembly 2,P920080764,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,7
2025-10-06,[Sonos] Handle Assembly 2,P920462683,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-12-29,Main Assembly Line A,P920079527,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-11-05,[Sonos] Handle Assembly 1,P920803975,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2026-01-24,[Sonos] Handle Assembly 2,P920756928,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-12-07,[Sonos] Handle Assembly 1,P920432409,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-12-14,Main Assembly Line A,P920101340,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-11-06,[Sonos] Handle Assembly 2,P920676137,90361524,OP021 cpl BP G3 3 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-09-29,[Sonos] Handle Assembly 1,P920250720,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2025-10-08,Main Assembly Line A,P920080764,20240464,OP030 toothbrush cpl Black G2 generic MHF,C12: Manual Inspection / Unloading,Machine Reject,0
2025-11-09,[Sonos] Handle Assembly 2,P920073046,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,9
2025-11-01,[Sonos] Handle Assembly 2,P920637802,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,0 - Ungültig - Schlechtteil,0
2025-12-04,[Sonos] Handle Assembly 2,P920271536,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,Good_In from Line,1
2025-12-07,[Sonos] Handle Assembly 2,P920520642,91814556,OP021 toothbrush cpl G5 BK/BK,C12: Manual Inspection / Unloading,System Log,3
2025-12-14,[Sonos] Handle Assembly 1,P920166108,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,8
2025-10-14,Main Assembly Line A,P920523899,20125655,OP030 cpl LT PK G2 MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,4
2025-09-07,[Sonos] Handle Assembly 1,P920535020,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
2025-09-23,[Sonos] Handle Assembly 1,P920429419,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,6
2025-11-20,[Sonos] Handle Assembly 1,P920756928,90272164,OP021 cpl BK G5 5 Mode MN/NA MHF,C12: Manual Inspection / Unloading,Good_In from Line,3
